center_id,meal_id,week,actual_demand,point_forecast,q_historical_mean,surplus_historical_mean,shortage_historical_mean,q_p50,surplus_p50,shortage_p50,q_p70,surplus_p70,shortage_p70,q_p80,surplus_p80,shortage_p80,q_p90,surplus_p90,shortage_p90,q_p95,surplus_p95,shortage_p95
27,1885,136,1674,1623.5037654997093,1837.6074074074074,163.60740740740744,0.0,1623.5037654997093,0.0,50.49623450029071,1644.2437542976722,0.0,29.75624570232776,1674.0474738403354,0.04747384033544222,0.0,1717.0136536277876,43.01365362778756,0.0,1777.407731719453,103.40773171945307,0.0
27,1885,137,1608,1623.0698818826695,1837.6074074074074,229.60740740740744,0.0,1623.0698818826695,15.069881882669506,0.0,1644.92645962494,36.92645962493998,0.0,1675.266649740834,67.26664974083405,0.0,1722.3159901785236,114.31599017852363,0.0,1790.062323351333,182.0623233513329,0.0
27,1885,138,1417,1623.0698818826695,1837.6074074074074,420.60740740740744,0.0,1623.0698818826695,206.0698818826695,0.0,1647.5152092091348,230.5152092091348,0.0,1671.526658106462,254.52665810646204,0.0,1735.0103641415294,318.0103641415294,0.0,1823.892009867714,406.892009867714,0.0
27,1885,139,1567,1623.0698818826695,1837.6074074074074,270.60740740740744,0.0,1623.0698818826695,56.069881882669506,0.0,1642.448698402199,75.44869840219894,0.0,1671.2688517278139,104.26885172781385,0.0,1721.3015331566212,154.3015331566212,0.0,1768.0526256271314,201.05262562713142,0.0
27,1885,140,1553,1623.0698818826695,1837.6074074074074,284.60740740740744,0.0,1623.0698818826695,70.0698818826695,0.0,1645.5214929438523,92.52149294385231,0.0,1671.5004319959892,118.50043199598917,0.0,1727.2028067777167,174.20280677771666,0.0,1788.5797246126558,235.5797246126558,0.0
27,1885,141,1446,1623.0698818826695,1837.6074074074074,391.60740740740744,0.0,1623.0698818826695,177.0698818826695,0.0,1639.6460154145623,193.64601541456227,0.0,1664.632257145491,218.63225714549094,0.0,1724.519353051633,278.51935305163306,0.0,1788.8245802091462,342.82458020914623,0.0
27,1885,142,1552,1685.9849260925807,1837.6074074074074,285.60740740740744,0.0,1685.9849260925807,133.98492609258074,0.0,1706.0086520184552,154.00865201845522,0.0,1728.5325810585384,176.53258105853843,0.0,1777.99174800172,225.99174800172,0.0,1853.7813446278933,301.7813446278933,0.0
27,1885,143,1742,1623.0698818826695,1837.6074074074074,95.60740740740744,0.0,1623.0698818826695,0.0,118.9301181173305,1642.508018744753,0.0,99.49198125524708,1670.321350891193,0.0,71.6786491088069,1719.1691000126423,0.0,22.830899987357725,1789.3990579324272,47.39905793242724,0.0
27,1885,144,1743,1623.0698818826695,1837.6074074074074,94.60740740740744,0.0,1623.0698818826695,0.0,119.9301181173305,1640.1558100596349,0.0,102.84418994036514,1663.2077656224326,0.0,79.79223437756741,1719.7253471265049,0.0,23.274652873495143,1786.6689198810318,43.6689198810318,0.0
27,1885,145,1540,1623.262365767343,1837.6074074074074,297.60740740740744,0.0,1623.262365767343,83.262365767343,0.0,1645.875028067908,105.87502806790803,0.0,1672.2805021964284,132.28050219642842,0.0,1723.6388334030887,183.6388334030887,0.0,1782.4338504080815,242.43385040808153,0.0
27,1902,136,13,30.867871808243013,29.82882882882883,16.82882882882883,0.0,30.867871808243013,17.867871808243013,0.0,51.940031714990916,38.940031714990916,0.0,71.05694053111785,58.056940531117846,0.0,117.08541409827524,104.08541409827524,0.0,187.97518962468652,174.97518962468652,0.0
27,1902,137,41,34.09431937566251,29.82882882882883,0.0,11.17117117117117,34.09431937566251,0.0,6.905680624337492,57.60200464357011,16.602004643570112,0.0,82.03461804685294,41.03461804685294,0.0,130.92519017897138,89.92519017897138,0.0,193.4107615036963,152.4107615036963,0.0
27,1902,138,41,34.09431937566251,29.82882882882883,0.0,11.17117117117117,34.09431937566251,0.0,6.905680624337492,60.12190557622171,19.121905576221707,0.0,84.06105535435908,43.061055354359084,0.0,131.28777648877772,90.28777648877772,0.0,190.69871923271532,149.69871923271532,0.0
27,1902,139,13,34.09431937566251,29.82882882882883,16.82882882882883,0.0,34.09431937566251,21.094319375662508,0.0,60.806636758228194,47.806636758228194,0.0,84.3138209217322,71.3138209217322,0.0,134.97321778968583,121.97321778968583,0.0,190.3021384303002,177.3021384303002,0.0
27,1902,140,55,34.09431937566251,29.82882882882883,0.0,25.17117117117117,34.09431937566251,0.0,20.905680624337492,55.144603519570616,0.1446035195706159,0.0,76.62928911521162,21.62928911521162,0.0,122.91790170553539,67.91790170553539,0.0,178.87919611458653,123.87919611458653,0.0
27,1902,141,42,30.78669901408051,29.82882882882883,0.0,12.17117117117117,30.78669901408051,0.0,11.213300985919489,52.58223010006673,10.582230100066731,0.0,76.85961490119747,34.859614901197475,0.0,133.01023587069974,91.01023587069974,0.0,195.6096525248096,153.6096525248096,0.0
27,1902,142,14,30.78669901408051,29.82882882882883,15.82882882882883,0.0,30.78669901408051,16.78669901408051,0.0,54.21182332880278,40.21182332880278,0.0,84.99490616860119,70.99490616860119,0.0,129.58877262308727,115.58877262308727,0.0,194.58906275411798,180.58906275411798,0.0
27,1902,143,40,30.78669901408051,29.82882882882883,0.0,10.17117117117117,30.78669901408051,0.0,9.213300985919489,52.87125742518232,12.871257425182321,0.0,79.26857262289934,39.26857262289934,0.0,140.6433927602867,100.6433927602867,0.0,242.5705535896284,202.5705535896284,0.0
27,1902,144,15,30.78669901408051,29.82882882882883,14.82882882882883,0.0,30.78669901408051,15.786699014080511,0.0,51.43227694114951,36.43227694114951,0.0,78.93034587152997,63.930345871529966,0.0,138.13141930344833,123.13141930344833,0.0,197.80277248299416,182.80277248299416,0.0
27,1962,136,337,538.2646400337707,380.6296296296296,43.62962962962962,0.0,538.2646400337707,201.26464003377066,0.0,564.4918292772408,227.49182927724075,0.0,592.7079014495513,255.7079014495513,0.0,643.9493580813063,306.9493580813063,0.0,723.3706482099362,386.37064820993623,0.0
27,1962,137,311,228.9089629826967,380.6296296296296,69.62962962962962,0.0,228.9089629826967,0.0,82.09103701730331,251.62491146475935,0.0,59.37508853524065,277.7149825727754,0.0,33.2850174272246,331.80464786158313,20.804647861583135,0.0,401.92226772231743,90.92226772231743,0.0
27,1962,138,284,229.62278649063987,380.6296296296296,96.62962962962962,0.0,229.62278649063987,0.0,54.37721350936013,255.39282001148337,0.0,28.607179988516634,282.0496042259575,0.0,1.9503957740424767,332.8414416405128,48.84144164051281,0.0,393.85259027148527,109.85259027148527,0.0
27,1962,139,257,244.0694983031309,380.6296296296296,123.62962962962962,0.0,244.0694983031309,0.0,12.9305016968691,264.9507244206037,7.950724420603706,0.0,287.87838858509656,30.87838858509656,0.0,334.3136825111804,77.31368251118039,0.0,394.47264703760044,137.47264703760044,0.0
27,1962,140,285,231.64062445676555,380.6296296296296,95.62962962962962,0.0,231.64062445676555,0.0,53.35937554323445,256.2213821876855,0.0,28.778617812314508,280.8307152456504,0.0,4.169284754349576,330.30237998043333,45.30237998043333,0.0,390.1968778273099,105.19687782730989,0.0
27,1962,141,1094,830.294606181504,380.6296296296296,0.0,713.3703703703704,830.294606181504,0.0,263.70539381849596,853.5418989959327,0.0,240.45810100406732,880.3147636597686,0.0,213.68523634023143,939.6837541671921,0.0,154.3162458328079,1017.875047471082,0.0,76.12495252891802
27,1962,142,728,752.0219899045022,380.6296296296296,0.0,347.3703703703704,752.0219899045022,24.02198990450222,0.0,778.8566321742676,50.85663217426759,0.0,802.4075673387415,74.4075673387415,0.0,844.0339986517198,116.0339986517198,0.0,912.3667394994072,184.36673949940723,0.0
27,1962,143,311,297.73477025532907,380.6296296296296,69.62962962962962,0.0,297.73477025532907,0.0,13.265229744670933,321.0558607816424,10.055860781642423,0.0,345.4184391777076,34.418439177707626,0.0,409.23965215665055,98.23965215665055,0.0,473.9589385974472,162.95893859744717,0.0
27,1962,144,284,297.73477025532907,380.6296296296296,96.62962962962962,0.0,297.73477025532907,13.734770255329067,0.0,321.1855215726321,37.185521572632126,0.0,344.3236794911793,60.32367949117929,0.0,390.47139021307265,106.47139021307265,0.0,456.9210866761277,172.9210866761277,0.0
27,1962,145,339,297.73477025532907,380.6296296296296,41.62962962962962,0.0,297.73477025532907,0.0,41.26522974467093,320.38667970354857,0.0,18.613320296451434,347.990051752322,8.990051752322017,0.0,388.8825014355778,49.88250143557781,0.0,445.19549798309987,106.19549798309987,0.0
27,1971,136,190,457.57846032548326,510.7185185185185,320.7185185185185,0.0,457.57846032548326,267.57846032548326,0.0,479.0811839814244,289.0811839814244,0.0,499.6560961053345,309.6560961053345,0.0,548.2914152502756,358.2914152502756,0.0,601.6702756294965,411.6702756294965,0.0
27,1971,137,40,288.824767155779,510.7185185185185,470.7185185185185,0.0,288.824767155779,248.824767155779,0.0,309.6977876523796,269.6977876523796,0.0,340.05159237813933,300.05159237813933,0.0,386.27497254126325,346.27497254126325,0.0,465.51952800809323,425.51952800809323,0.0
27,1971,138,67,268.5366444529742,510.7185185185185,443.7185185185185,0.0,268.5366444529742,201.5366444529742,0.0,288.13914064660565,221.13914064660565,0.0,315.64368081584576,248.64368081584576,0.0,370.61142657099117,303.61142657099117,0.0,445.1547238584283,378.1547238584283,0.0
27,1971,139,163,294.93195551255246,510.7185185185185,347.7185185185185,0.0,294.93195551255246,131.93195551255246,0.0,319.84843556717044,156.84843556717044,0.0,345.3927287459708,182.39272874597083,0.0,398.1679542562542,235.16795425625418,0.0,465.81236221316914,302.81236221316914,0.0
27,1971,140,188,300.0811310781163,510.7185185185185,322.7185185185185,0.0,300.0811310781163,112.0811310781163,0.0,322.0306310287854,134.03063102878542,0.0,352.14860228535906,164.14860228535906,0.0,410.4552233807485,222.45522338074852,0.0,472.033188861232,284.033188861232,0.0
27,1971,141,40,273.1646131907885,510.7185185185185,470.7185185185185,0.0,273.1646131907885,233.1646131907885,0.0,295.8715953863033,255.87159538630328,0.0,320.54304322718116,280.54304322718116,0.0,378.25732474086425,338.25732474086425,0.0,435.40949926748846,395.40949926748846,0.0
27,1971,142,217,169.54214511468365,510.7185185185185,293.7185185185185,0.0,169.54214511468365,0.0,47.45785488531635,193.68422687620375,0.0,23.315773123796248,218.1191766106254,1.1191766106254022,0.0,264.1389743164961,47.1389743164961,0.0,331.26566134483346,114.26566134483346,0.0
27,1971,143,123,180.08783119366143,510.7185185185185,387.7185185185185,0.0,180.08783119366143,57.08783119366143,0.0,203.3445241923913,80.3445241923913,0.0,228.55735922915943,105.55735922915943,0.0,289.09492433800085,166.09492433800085,0.0,349.3769532590857,226.37695325908572,0.0
27,1971,144,161,180.08783119366143,510.7185185185185,349.7185185185185,0.0,180.08783119366143,19.08783119366143,0.0,205.58070383737285,44.58070383737285,0.0,232.2680839129737,71.26808391297371,0.0,277.6313233611964,116.6313233611964,0.0,324.7933208605625,163.79332086056252,0.0
27,1971,145,149,180.08783119366143,510.7185185185185,361.7185185185185,0.0,180.08783119366143,31.08783119366143,0.0,203.58461702419933,54.58461702419933,0.0,225.56122239731752,76.56122239731752,0.0,265.43111038210714,116.43111038210714,0.0,318.931271223973,169.931271223973,0.0
27,1993,136,1081,590.4560176462496,1280.6222222222223,199.62222222222226,0.0,590.4560176462496,0.0,490.5439823537504,614.7373889847208,0.0,466.26261101527916,637.5557614753592,0.0,443.4442385246408,691.5089693409018,0.0,389.4910306590982,743.0173254996639,0.0,337.9826745003361
27,1993,137,1052,587.5889003127688,1280.6222222222223,228.62222222222226,0.0,587.5889003127688,0.0,464.4110996872312,612.1009588358368,0.0,439.89904116416324,635.9748420990514,0.0,416.02515790094856,696.6665041597053,0.0,355.33349584029474,762.5253506511125,0.0,289.4746493488875
27,1993,138,864,587.5889003127688,1280.6222222222223,416.62222222222226,0.0,587.5889003127688,0.0,276.4110996872312,608.4296227619857,0.0,255.57037723801432,636.3397887557071,0.0,227.6602112442929,694.6372508812659,0.0,169.3627491187341,779.8633874407535,0.0,84.13661255924649
27,1993,139,838,548.6875781781738,1280.6222222222223,442.62222222222226,0.0,548.6875781781738,0.0,289.3124218218262,579.1544814620995,0.0,258.8455185379005,609.244028570266,0.0,228.75597142973402,665.7351926185946,0.0,172.26480738140538,744.3716662540654,0.0,93.62833374593458
27,1993,140,1187,548.6875781781738,1280.6222222222223,93.62222222222226,0.0,548.6875781781738,0.0,638.3124218218262,572.4530382502362,0.0,614.5469617497638,596.6956431312409,0.0,590.3043568687591,655.0080834699278,0.0,531.9919165300722,733.7816000818669,0.0,453.21839991813306
27,1993,141,1108,537.4635022931401,1280.6222222222223,172.62222222222226,0.0,537.4635022931401,0.0,570.5364977068599,555.2526559486195,0.0,552.7473440513805,582.4284689489291,0.0,525.5715310510709,645.94336250089,0.0,462.05663749911,710.6637739566073,0.0,397.3362260433927
27,1993,142,1255,537.4635022931401,1280.6222222222223,25.622222222222263,0.0,537.4635022931401,0.0,717.5364977068599,561.8423615317464,0.0,693.1576384682536,586.2267291479035,0.0,668.7732708520965,647.9590520618895,0.0,607.0409479381105,719.3699287165947,0.0,535.6300712834053
27,1993,143,986,404.2805603980361,1280.6222222222223,294.62222222222226,0.0,404.2805603980361,0.0,581.7194396019639,426.81488564037966,0.0,559.1851143596203,448.6495709677761,0.0,537.3504290322239,508.6440390710159,0.0,477.3559609289841,573.0555932620413,0.0,412.94440673795873
27,1993,144,1094,404.2805603980361,1280.6222222222223,186.62222222222226,0.0,404.2805603980361,0.0,689.7194396019639,422.05769307037434,0.0,671.9423069296256,446.05541192519746,0.0,647.9445880748026,501.2062899045437,0.0,592.7937100954563,556.0408948892348,0.0,537.9591051107652
27,1993,145,337,405.81095850640094,1280.6222222222223,943.6222222222223,0.0,405.81095850640094,68.81095850640094,0.0,425.371399414159,88.37139941415899,0.0,446.4432650453513,109.44326504535132,0.0,494.3166636635474,157.3166636635474,0.0,548.0281599733411,211.02815997334108,0.0
27,2126,136,69,39.1226644390355,63.86290322580645,0.0,5.137096774193552,39.1226644390355,0.0,29.877335560964497,62.944016615816025,0.0,6.055983384183975,87.87156517101688,18.871565171016883,0.0,127.27596107663688,58.275961076636875,0.0,204.90914144560716,135.90914144560716,0.0
27,2126,137,121,39.132867673331674,63.86290322580645,0.0,57.13709677419355,39.132867673331674,0.0,81.86713232666833,52.901284391670615,0.0,68.09871560832939,77.20809687815985,0.0,43.79190312184015,120.79361010745549,0.0,0.20638989254450735,169.59107001231126,48.59107001231126,0.0
27,2126,138,80,42.24879651141927,63.86290322580645,0.0,16.13709677419355,42.24879651141927,0.0,37.75120348858073,65.64829182607367,0.0,14.351708173926326,89.91756299758039,9.91756299758039,0.0,137.27462349086815,57.27462349086815,0.0,195.19674868948445,115.19674868948445,0.0
27,2126,139,53,51.81000209016801,63.86290322580645,10.862903225806448,0.0,51.81000209016801,0.0,1.1899979098319875,70.86714273998263,17.867142739982626,0.0,91.48676759387907,38.486767593879065,0.0,134.58873976954484,81.58873976954484,0.0,195.88763696959586,142.88763696959586,0.0
27,2126,140,40,46.2567089037542,63.86290322580645,23.86290322580645,0.0,46.2567089037542,6.256708903754202,0.0,73.34617879387645,33.34617879387645,0.0,98.20583270404454,58.20583270404454,0.0,139.76242586964943,99.76242586964943,0.0,201.47106420435404,161.47106420435404,0.0
27,2126,142,28,35.76830847580712,63.86290322580645,35.86290322580645,0.0,35.76830847580712,7.7683084758071175,0.0,56.853985764258994,28.853985764258994,0.0,86.23148039757312,58.23148039757312,0.0,125.3103934350669,97.3103934350669,0.0,225.24076917297785,197.24076917297785,0.0
27,2139,136,82,44.99797218354405,50.6124031007752,0.0,31.387596899224803,44.99797218354405,0.0,37.00202781645595,62.01977486116719,0.0,19.980225138832807,88.04609125986666,6.046091259866657,0.0,138.29270500871107,56.29270500871107,0.0,199.51376866455246,117.51376866455246,0.0
27,2139,137,40,44.6261077335259,50.6124031007752,10.612403100775197,0.0,44.6261077335259,4.626107733525899,0.0,69.65701440342181,29.65701440342181,0.0,93.06331247313506,53.063312473135056,0.0,143.14529136266805,103.14529136266805,0.0,204.57936351957855,164.57936351957855,0.0
27,2139,138,27,55.16865857115509,50.6124031007752,23.612403100775197,0.0,55.16865857115509,28.168658571155092,0.0,74.71986213217728,47.71986213217728,0.0,98.61978231121346,71.61978231121346,0.0,155.55085393649364,128.55085393649364,0.0,234.13188389726608,207.13188389726608,0.0
27,2139,139,41,63.271515620867056,50.6124031007752,9.612403100775197,0.0,63.271515620867056,22.271515620867056,0.0,85.99443055974758,44.994430559747585,0.0,113.57717235681744,72.57717235681744,0.0,156.74124508894838,115.74124508894838,0.0,219.62885025116404,178.62885025116404,0.0
27,2139,140,53,66.67813611481033,50.6124031007752,0.0,2.3875968992248033,66.67813611481033,13.678136114810329,0.0,90.1449118796976,37.1449118796976,0.0,117.0776354078673,64.0776354078673,0.0,176.40078940532786,123.40078940532786,0.0,246.40369160757479,193.40369160757479,0.0
27,2139,141,42,60.92305429560209,50.6124031007752,8.612403100775197,0.0,60.92305429560209,18.923054295602093,0.0,80.29573002420429,38.29573002420429,0.0,103.97787269103362,61.977872691033625,0.0,147.1888498851015,105.18884988510149,0.0,216.3303578180823,174.3303578180823,0.0
27,2139,142,42,61.124549525708275,50.6124031007752,8.612403100775197,0.0,61.124549525708275,19.124549525708275,0.0,87.88836491616904,45.88836491616904,0.0,110.11241447771869,68.11241447771869,0.0,164.62086386902848,122.62086386902848,0.0,212.6326870392423,170.6326870392423,0.0
27,2139,143,26,63.47232475621199,50.6124031007752,24.612403100775197,0.0,63.47232475621199,37.47232475621199,0.0,88.39819150044087,62.39819150044087,0.0,112.4961141107863,86.4961141107863,0.0,171.73674879303292,145.73674879303292,0.0,231.31892030599184,205.31892030599184,0.0
27,2139,144,95,61.649165959405906,50.6124031007752,0.0,44.3875968992248,61.649165959405906,0.0,33.350834040594094,82.44201044986613,0.0,12.557989550133868,105.89127284444048,10.89127284444048,0.0,157.08071533749015,62.08071533749015,0.0,223.4984582647065,128.4984582647065,0.0
27,2139,145,82,61.124549525708275,50.6124031007752,0.0,31.387596899224803,61.124549525708275,0.0,20.875450474291725,83.95314473792659,1.9531447379265927,0.0,109.3078570031973,27.3078570031973,0.0,151.89644936965396,69.89644936965396,0.0,235.86141026252122,153.86141026252122,0.0
27,2290,136,1053,986.5278207353389,1139.0074074074073,86.0074074074073,0.0,986.5278207353389,0.0,66.47217926466112,1002.0644816060908,0.0,50.935518393909206,1029.528595055014,0.0,23.471404944986034,1080.678281407104,27.678281407103896,0.0,1152.2920685487904,99.29206854879044,0.0
27,2290,137,742,929.3875868921746,1139.0074074074073,397.0074074074073,0.0,929.3875868921746,187.38758689217457,0.0,945.2256076418338,203.2256076418338,0.0,967.6412684536658,225.64126845366582,0.0,1026.541902410332,284.5419024103321,0.0,1101.075242101409,359.075242101409,0.0
27,2290,138,1214,933.9956170757908,1139.0074074074073,0.0,74.9925925925927,933.9956170757908,0.0,280.00438292420915,952.7368296956994,0.0,261.2631703043006,979.0834978507377,0.0,234.91650214926233,1037.0187483801903,0.0,176.98125161980965,1095.677052753148,0.0,118.32294724685198
27,2290,139,1230,1017.4138482524428,1139.0074074074073,0.0,90.9925925925927,1017.4138482524428,0.0,212.5861517475572,1034.5434262930053,0.0,195.45657370699473,1060.9077938866023,0.0,169.09220611339765,1107.0355599583377,0.0,122.96444004166233,1155.3810235947417,0.0,74.61897640525831
27,2290,140,1284,1017.4138482524428,1139.0074074074073,0.0,144.9925925925927,1017.4138482524428,0.0,266.5861517475572,1033.1387792976846,0.0,250.86122070231545,1058.5763843326924,0.0,225.42361566730756,1101.8830971256514,0.0,182.11690287434863,1180.6433122771666,0.0,103.35668772283339
27,2290,141,796,972.6947464383401,1139.0074074074073,343.0074074074073,0.0,972.6947464383401,176.69474643834008,0.0,994.1151074281397,198.1151074281397,0.0,1014.1098629037712,218.10986290377116,0.0,1065.3792788975031,269.3792788975031,0.0,1130.4525631975673,334.4525631975673,0.0
27,2290,142,728,986.14389002277,1139.0074074074073,411.0074074074073,0.0,986.14389002277,258.14389002277005,0.0,1008.004317683955,280.00431768395504,0.0,1033.7990775470444,305.79907754704436,0.0,1088.987135589071,360.98713558907093,0.0,1168.0872277298524,440.08722772985243,0.0
27,2290,143,1255,836.4409481219058,1139.0074074074073,0.0,115.9925925925927,836.4409481219058,0.0,418.55905187809424,860.591952258914,0.0,394.40804774108597,884.7041404983705,0.0,370.2958595016295,932.5133321666754,0.0,322.48666783332465,990.1233598913817,0.0,264.8766401086183
27,2290,144,1107,836.4409481219058,1139.0074074074073,32.0074074074073,0.0,836.4409481219058,0.0,270.55905187809424,861.7666661239572,0.0,245.23333387604282,886.2299159942401,0.0,220.77008400575994,929.2048655716027,0.0,177.79513442839732,986.5332220435465,0.0,120.46677795645348
27,2290,145,635,834.8089304798427,1139.0074074074073,504.0074074074073,0.0,834.8089304798427,199.80893047984273,0.0,856.1599847442155,221.15998474421554,0.0,885.5099820721617,250.50998207216173,0.0,940.245162549003,305.245162549003,0.0,1014.1861989083453,379.1861989083453,0.0
27,2304,136,81,63.952666310607114,76.06818181818181,0.0,4.931818181818187,63.952666310607114,0.0,17.047333689392886,85.20821699079008,4.208216990790078,0.0,109.80732694149167,28.807326941491667,0.0,165.3002198722031,84.30021987220309,0.0,232.08979887157065,151.08979887157065,0.0
27,2304,137,149,120.72263922558751,76.06818181818181,0.0,72.93181818181819,120.72263922558751,0.0,28.277360774412486,144.20549829793873,0.0,4.794501702061268,171.0670518593572,22.067051859357207,0.0,234.96865239363268,85.96865239363268,0.0,337.6017346504923,188.6017346504923,0.0
27,2304,138,177,114.90363841972193,76.06818181818181,0.0,100.93181818181819,114.90363841972193,0.0,62.09636158027807,136.974607092406,0.0,40.02539290759401,159.16034017710058,0.0,17.83965982289942,209.5920722230876,32.5920722230876,0.0,271.2939817739437,94.2939817739437,0.0
27,2304,139,55,45.04158678686047,76.06818181818181,21.068181818181813,0.0,45.04158678686047,0.0,9.95841321313953,68.27150468470526,13.271504684705263,0.0,99.18223997672692,44.18223997672692,0.0,155.70513720661242,100.70513720661242,0.0,228.16434799964392,173.16434799964392,0.0
27,2304,140,81,39.23852707110015,76.06818181818181,0.0,4.931818181818187,39.23852707110015,0.0,41.76147292889985,58.59071114213555,0.0,22.409288857864453,82.04734173895197,1.047341738951971,0.0,138.09598095542074,57.09598095542074,0.0,212.29576390335342,131.29576390335342,0.0
27,2304,141,81,37.00021384056445,76.06818181818181,0.0,4.931818181818187,37.00021384056445,0.0,43.99978615943555,60.306931380902924,0.0,20.693068619097076,82.40381684370723,1.403816843707233,0.0,129.37943373950137,48.379433739501366,0.0,179.62957838458752,98.62957838458752,0.0
27,2304,142,55,39.23852707110015,76.06818181818181,21.068181818181813,0.0,39.23852707110015,0.0,15.761472928899849,58.6290661231915,3.6290661231914996,0.0,88.80913639534273,33.80913639534273,0.0,142.39747215288614,87.39747215288614,0.0,203.7101528259647,148.7101528259647,0.0
27,2304,143,67,36.2560199118089,76.06818181818181,9.068181818181813,0.0,36.2560199118089,0.0,30.7439800881911,54.271832193370415,0.0,12.728167806629585,81.68938031683955,14.689380316839546,0.0,137.42609710866552,70.42609710866552,0.0,196.87179305466444,129.87179305466444,0.0
27,2304,144,53,36.2560199118089,76.06818181818181,23.068181818181813,0.0,36.2560199118089,0.0,16.7439800881911,58.30474034611539,5.304740346115388,0.0,81.59146908959609,28.59146908959609,0.0,129.39163201872879,76.39163201872879,0.0,206.06673367416465,153.06673367416465,0.0
27,2304,145,80,36.2560199118089,76.06818181818181,0.0,3.931818181818187,36.2560199118089,0.0,43.7439800881911,55.50995603111149,0.0,24.490043968888507,74.50001472727077,0.0,5.4999852727292335,116.13574689403833,36.135746894038334,0.0,180.90996750289094,100.90996750289094,0.0
27,2306,136,27,28.87147054333278,62.233870967741936,35.233870967741936,0.0,28.87147054333278,1.87147054333278,0.0,48.82565870202669,21.825658702026693,0.0,72.72530576968578,45.725305769685775,0.0,112.91745259515898,85.91745259515898,0.0,165.78646205682625,138.78646205682625,0.0
27,2306,137,13,26.842676174490233,62.233870967741936,49.233870967741936,0.0,26.842676174490233,13.842676174490233,0.0,51.87665700076823,38.87665700076823,0.0,77.5649423961891,64.5649423961891,0.0,116.7145470910876,103.7145470910876,0.0,200.39949387913262,187.39949387913262,0.0
27,2306,138,68,28.79029774917028,62.233870967741936,0.0,5.766129032258064,28.79029774917028,0.0,39.20970225082972,53.21130889326916,0.0,14.788691106730838,80.27519353694,12.275193536939994,0.0,137.56306450063636,69.56306450063636,0.0,206.03126491672433,138.03126491672433,0.0
27,2306,139,149,69.96207270266662,62.233870967741936,0.0,86.76612903225806,69.96207270266662,0.0,79.03792729733338,91.14782426998612,0.0,57.85217573001388,113.54862782392416,0.0,35.451372176075836,161.48810842271675,12.48810842271675,0.0,222.3395429651565,73.33954296515651,0.0
27,2306,140,69,96.25130987029401,62.233870967741936,0.0,6.766129032258064,96.25130987029401,27.25130987029401,0.0,118.11122083993168,49.111220839931676,0.0,138.7936817825092,69.7936817825092,0.0,189.96326535517787,120.96326535517787,0.0,238.72310641212124,169.72310641212124,0.0
27,2306,141,14,25.807790589879023,62.233870967741936,48.233870967741936,0.0,25.807790589879023,11.807790589879023,0.0,46.465737644059914,32.465737644059914,0.0,71.71330872296309,57.71330872296309,0.0,115.7216848805547,101.7216848805547,0.0,195.8995877595097,181.8995877595097,0.0
27,2306,142,54,25.807790589879023,62.233870967741936,8.233870967741936,0.0,25.807790589879023,0.0,28.192209410120977,47.386036862154974,0.0,6.613963137845026,73.25215030023837,19.25215030023837,0.0,130.4136063377512,76.41360633775119,0.0,199.95875071444428,145.95875071444428,0.0
27,2306,143,14,31.66028230839516,62.233870967741936,48.233870967741936,0.0,31.66028230839516,17.66028230839516,0.0,51.97270783175075,37.97270783175075,0.0,76.47691646441277,62.47691646441277,0.0,116.84851426645261,102.84851426645261,0.0,187.1104275097412,173.1104275097412,0.0
27,2306,144,13,31.66028230839516,62.233870967741936,49.233870967741936,0.0,31.66028230839516,18.66028230839516,0.0,54.432456509529075,41.432456509529075,0.0,81.44086338790841,68.44086338790841,0.0,127.66802068442504,114.66802068442504,0.0,215.46438628246767,202.46438628246767,0.0
27,2306,145,135,99.61812166630303,62.233870967741936,0.0,72.76612903225806,99.61812166630303,0.0,35.381878333696974,116.06318014882916,0.0,18.93681985117084,139.8456016424823,4.845601642482308,0.0,190.36049728351344,55.36049728351344,0.0,264.4331249763379,129.43312497633792,0.0
27,2322,136,324,232.97364392791866,258.3851851851852,0.0,65.61481481481479,232.97364392791866,0.0,91.02635607208134,254.32938911883173,0.0,69.67061088116827,283.5118818003525,0.0,40.48811819964749,335.22591007972267,11.225910079722667,0.0,408.1292407999297,84.12924079992968,0.0
27,2322,137,244,243.7454911476577,258.3851851851852,14.385185185185208,0.0,243.7454911476577,0.0,0.2545088523422976,265.43602034245845,21.43602034245845,0.0,286.1023762029978,42.10237620299779,0.0,331.58541437166144,87.58541437166144,0.0,401.5896553015602,157.58965530156019,0.0
27,2322,138,108,227.6594656540957,258.3851851851852,150.3851851851852,0.0,227.6594656540957,119.6594656540957,0.0,250.25062755199076,142.25062755199076,0.0,273.0737021511467,165.07370215114668,0.0,322.3525479393104,214.3525479393104,0.0,384.4244956133295,276.4244956133295,0.0
27,2322,139,67,234.95957813825507,258.3851851851852,191.3851851851852,0.0,234.95957813825507,167.95957813825507,0.0,251.2738837481039,184.2738837481039,0.0,275.4730056219438,208.4730056219438,0.0,326.6262243659432,259.6262243659432,0.0,382.50873497823267,315.50873497823267,0.0
27,2322,140,108,234.95957813825507,258.3851851851852,150.3851851851852,0.0,234.95957813825507,126.95957813825507,0.0,256.153651086791,148.153651086791,0.0,276.7119545384478,168.7119545384478,0.0,329.3601414076889,221.3601414076889,0.0,382.74068454661455,274.74068454661455,0.0
